target,new_brand,cleaned_tweet,tokenized_tweet,cleaned_tweet_str
-1.0,apple,technology couldnt happen iphone nokia,"['technology', 'couldnt', 'happen', 'iphone', 'nokia']",t e c h n o l o g y   c o u l d n t   h a p p e n   i p h o n e   n o k i a
1.0,apple,even words much wireless sucks thank goodness iphone,"['even', 'word', 'much', 'wireless', 'suck', 'thank', 'goodness', 'iphone']",e v e n   w o r d s   m u c h   w i r e l e s s   s u c k s   t h a n k   g o o d n e s s   i p h o n e
-1.0,apple,last least also get copy stupid game plus iphone also special price,"['last', 'least', 'also', 'get', 'copy', 'stupid', 'game', 'plus', 'iphone', 'also', 'special', 'price']",l a s t   l e a s t   a l s o   g e t   c o p y   s t u p i d   g a m e   p l u s   i p h o n e   a l s o   s p e c i a l   p r i c e
-1.0,apple,cedar street couyard also apple store small fan,"['cedar', 'street', 'couyard', 'also', 'apple', 'store', 'small', 'fan']",c e d a r   s t r e e t   c o u y a r d   a l s o   a p p l e   s t o r e   s m a l l   f a n
1.0,apple,shill ipad dont underestimate appeal,"['shill', 'ipad', 'dont', 'underestimate', 'appeal']",s h i l l   i p a d   d o n t   u n d e r e s t i m a t e   a p p e a l
1.0,apple,ipad another reason id love,"['ipad', 'another', 'reason', 'id', 'love']",i p a d   a n o t h e r   r e a s o n   i d   l o v e
1.0,apple,nothing quite like make want ipad desperately almost drooling guys next,"['nothing', 'quite', 'like', 'make', 'want', 'ipad', 'desperately', 'almost', 'drooling', 'guy', 'next']",n o t h i n g   q u i t e   l i k e   m a k e   w a n t   i p a d   d e s p e r a t e l y   a l m o s t   d r o o l i n g   g u y s   n e x t
-1.0,apple,nothing sillier watching people record video ipad,"['nothing', 'sillier', 'watching', 'people', 'record', 'video', 'ipad']",n o t h i n g   s i l l i e r   w a t c h i n g   p e o p l e   r e c o r d   v i d e o   i p a d
-1.0,apple,agreed uo novelty news fades fast among digital delegates uo via,"['agreed', 'uo', 'novelty', 'news', 'fade', 'fast', 'among', 'digital', 'delegate', 'uo', 'via']",a g r e e d   u o   n o v e l t y   n e w s   f a d e s   f a s t   a m o n g   d i g i t a l   d e l e g a t e s   u o   v i a
1.0,apple,quoti know im right applequot,"['quoti', 'know', 'im', 'right', 'applequot']",q u o t i   k n o w   i m   r i g h t   a p p l e q u o t
1.0,apple,thinking shoulda gone year first year ipad could interesting sessions,"['thinking', 'shoulda', 'gone', 'year', 'first', 'year', 'ipad', 'could', 'interesting', 'session']",t h i n k i n g   s h o u l d a   g o n e   y e a r   f i r s t   y e a r   i p a d   c o u l d   i n t e r e s t i n g   s e s s i o n s
1.0,apple,wanna know one producers going hopefully free apps dl,"['wanna', 'know', 'one', 'producer', 'going', 'hopefully', 'free', 'apps', 'dl']",w a n n a   k n o w   o n e   p r o d u c e r s   g o i n g   h o p e f u l l y   f r e e   a p p s   d l
1.0,apple,anybody know whether nab white 3g 64gb,"['anybody', 'know', 'whether', 'nab', 'white', '3g', '64gb']",a n y b o d y   k n o w   w h e t h e r   n a b   w h i t e   3 g   6 4 g b
1.0,apple,dont know would original content anything todays worldand ipad better barry diller,"['dont', 'know', 'would', 'original', 'content', 'anything', 'today', 'worldand', 'ipad', 'better', 'barry', 'diller']",d o n t   k n o w   w o u l d   o r i g i n a l   c o n t e n t   a n y t h i n g   t o d a y s   w o r l d a n d   i p a d   b e t t e r   b a r r y   d i l l e r
1.0,apple,apple opens quotpopupquot store sma well played fruit co via,"['apple', 'open', 'quotpopupquot', 'store', 'sma', 'well', 'played', 'fruit', 'co', 'via']",a p p l e   o p e n s   q u o t p o p u p q u o t   s t o r e   s m a   w e l l   p l a y e d   f r u i t   c o   v i a
1.0,apple,seeing tons ipad2s around guess took long get apple store line,"['seeing', 'ton', 'ipad', '2', 'around', 'guess', 'took', 'long', 'get', 'apple', 'store', 'line']",s e e i n g   t o n s   i p a d 2 s   a r o u n d   g u e s s   t o o k   l o n g   g e t   a p p l e   s t o r e   l i n e
1.0,apple,apple opens temporary store sell ipad,"['apple', 'open', 'temporary', 'store', 'sell', 'ipad']",a p p l e   o p e n s   t e m p o r a r y   s t o r e   s e l l   i p a d
1.0,apple,sponsored apple plaid boys im attracted,"['sponsored', 'apple', 'plaid', 'boy', 'im', 'attracted']",s p o n s o r e d   a p p l e   p l a i d   b o y s   i m   a t t r a c t e d
-1.0,apple,consumerists quotworst company america quot tournament bracket apple pitted microsoft first round,"['consumerists', 'quotworst', 'company', 'america', 'quot', 'tournament', 'bracket', 'apple', 'pitted', 'microsoft', 'first', 'round']",c o n s u m e r i s t s   q u o t w o r s t   c o m p a n y   a m e r i c a   q u o t   t o u r n a m e n t   b r a c k e t   a p p l e   p i t t e d   m i c r o s o f t   f i r s t   r o u n d
-1.0,apple,lent marc ecko apple remote,"['lent', 'marc', 'ecko', 'apple', 'remote']",l e n t   m a r c   e c k o   a p p l e   r e m o t e
1.0,apple,enchantment get trustwohiness likeability product,"['enchantment', 'get', 'trustwohiness', 'likeability', 'product']",e n c h a n t m e n t   g e t   t r u s t w o h i n e s s   l i k e a b i l i t y   p r o d u c t
1.0,apple,ipad contest fullswing great seeing many actsofsharingcom still plenty time join fun,"['ipad', 'contest', 'fullswing', 'great', 'seeing', 'many', 'actsofsharingcom', 'still', 'plenty', 'time', 'join', 'fun']",i p a d   c o n t e s t   f u l l s w i n g   g r e a t   s e e i n g   m a n y   a c t s o f s h a r i n g c o m   s t i l l   p l e n t y   t i m e   j o i n   f u n
-1.0,apple,fully anticipate every geekdouche toting ipad people also woh going,"['fully', 'anticipate', 'every', 'geekdouche', 'toting', 'ipad', 'people', 'also', 'woh', 'going']",f u l l y   a n t i c i p a t e   e v e r y   g e e k d o u c h e   t o t i n g   i p a d   p e o p l e   a l s o   w o h   g o i n g
-1.0,apple,inventing quotdislikequot button lines,"['inventing', 'quotdislikequot', 'button', 'line']",i n v e n t i n g   q u o t d i s l i k e q u o t   b u t t o n   l i n e s
1.0,apple,making impossible succumb upgrading year old amp feel like im walking around w bag phone,"['making', 'impossible', 'succumb', 'upgrading', 'year', 'old', 'amp', 'feel', 'like', 'im', 'walking', 'around', 'w', 'bag', 'phone']",m a k i n g   i m p o s s i b l e   s u c c u m b   u p g r a d i n g   y e a r   o l d   a m p   f e e l   l i k e   i m   w a l k i n g   a r o u n d   w   b a g   p h o n e
-1.0,apple,quot apple store line block week long amazingquot footage,"['quot', 'apple', 'store', 'line', 'block', 'week', 'long', 'amazingquot', 'footage']",q u o t   a p p l e   s t o r e   l i n e   b l o c k   w e e k   l o n g   a m a z i n g q u o t   f o o t a g e
1.0,apple,using get updates temp apple store line super impressed potential app nice work yobongo,"['using', 'get', 'update', 'temp', 'apple', 'store', 'line', 'super', 'impressed', 'potential', 'app', 'nice', 'work', 'yobongo']",u s i n g   g e t   u p d a t e s   t e m p   a p p l e   s t o r e   l i n e   s u p e r   i m p r e s s e d   p o t e n t i a l   a p p   n i c e   w o r k   y o b o n g o
1.0,apple,loved hangover breakfast awesome swag yummy food amp rockin tunes stoked griffin cordless iphone charger,"['loved', 'hangover', 'breakfast', 'awesome', 'swag', 'yummy', 'food', 'amp', 'rockin', 'tune', 'stoked', 'griffin', 'cordless', 'iphone', 'charger']",l o v e d   h a n g o v e r   b r e a k f a s t   a w e s o m e   s w a g   y u m m y   f o o d   a m p   r o c k i n   t u n e s   s t o k e d   g r i f f i n   c o r d l e s s   i p h o n e   c h a r g e r
1.0,apple,nice told used brief case study ipad design paradigms panel,"['nice', 'told', 'used', 'brief', 'case', 'study', 'ipad', 'design', 'paradigm', 'panel']",n i c e   t o l d   u s e d   b r i e f   c a s e   s t u d y   i p a d   d e s i g n   p a r a d i g m s   p a n e l
1.0,apple,love quotapple comes w cool technology ones ever heard dont go conferencesquot,"['love', 'quotapple', 'come', 'w', 'cool', 'technology', 'one', 'ever', 'heard', 'dont', 'go', 'conferencesquot']",l o v e   q u o t a p p l e   c o m e s   w   c o o l   t e c h n o l o g y   o n e s   e v e r   h e a r d   d o n t   g o   c o n f e r e n c e s q u o t
1.0,apple,love quotapple comes cool technology ones ever heard dont go conferencesquot,"['love', 'quotapple', 'come', 'cool', 'technology', 'one', 'ever', 'heard', 'dont', 'go', 'conferencesquot']",l o v e   q u o t a p p l e   c o m e s   c o o l   t e c h n o l o g y   o n e s   e v e r   h e a r d   d o n t   g o   c o n f e r e n c e s q u o t
-1.0,apple,grrrr muting thought web iphone,"['grrrr', 'muting', 'thought', 'web', 'iphone']",g r r r r   m u t i n g   t h o u g h t   w e b   i p h o n e
1.0,apple,omitting flash apple seems effective even though h264 maybe need break old things,"['omitting', 'flash', 'apple', 'seems', 'effective', 'even', 'though', 'h264', 'maybe', 'need', 'break', 'old', 'thing']",o m i t t i n g   f l a s h   a p p l e   s e e m s   e f f e c t i v e   e v e n   t h o u g h   h 2 6 4   m a y b e   n e e d   b r e a k   o l d   t h i n g s
1.0,apple,quantter launching iphone app soon paicipating launchrock comp,"['quantter', 'launching', 'iphone', 'app', 'soon', 'paicipating', 'launchrock', 'comp']",q u a n t t e r   l a u n c h i n g   i p h o n e   a p p   s o o n   p a i c i p a t i n g   l a u n c h r o c k   c o m p
1.0,both,talk demoing google places w hotpot integrated ratingrecommendation system androidiphone cool stuff,"['talk', 'demoing', 'google', 'place', 'w', 'hotpot', 'integrated', 'ratingrecommendation', 'system', 'androidiphone', 'cool', 'stuff']",t a l k   d e m o i n g   g o o g l e   p l a c e s   w   h o t p o t   i n t e g r a t e d   r a t i n g r e c o m m e n d a t i o n   s y s t e m   a n d r o i d i p h o n e   c o o l   s t u f f
1.0,apple,ipad takes video ip,"['ipad', 'take', 'video', 'ip']",i p a d   t a k e s   v i d e o   i p
1.0,apple,hhaha intimidated iphone app developers meetup leave,"['hhaha', 'intimidated', 'iphone', 'app', 'developer', 'meetup', 'leave']",h h a h a   i n t i m i d a t e d   i p h o n e   a p p   d e v e l o p e r s   m e e t u p   l e a v e
1.0,apple,w00t wrote ipad app,"['w00t', 'wrote', 'ipad', 'app']",w 0 0 t   w r o t e   i p a d   a p p
1.0,apple,walking popup apple store like walking future ipad type computer,"['walking', 'popup', 'apple', 'store', 'like', 'walking', 'future', 'ipad', 'type', 'computer']",w a l k i n g   p o p u p   a p p l e   s t o r e   l i k e   w a l k i n g   f u t u r e   i p a d   t y p e   c o m p u t e r
-1.0,apple,sma entrepreneur would set online consignment shop help sell outdated ipad1 units,"['sma', 'entrepreneur', 'would', 'set', 'online', 'consignment', 'shop', 'help', 'sell', 'outdated', 'ipad', '1', 'unit']",s m a   e n t r e p r e n e u r   w o u l d   s e t   o n l i n e   c o n s i g n m e n t   s h o p   h e l p   s e l l   o u t d a t e d   i p a d 1   u n i t s
-1.0,apple,organic unveils broadfeed social news app ipad audience gets heads door,"['organic', 'unveils', 'broadfeed', 'social', 'news', 'app', 'ipad', 'audience', 'get', 'head', 'door']",o r g a n i c   u n v e i l s   b r o a d f e e d   s o c i a l   n e w s   a p p   i p a d   a u d i e n c e   g e t s   h e a d s   d o o r
1.0,apple,convention center getting stuff ready thank god iphone,"['convention', 'center', 'getting', 'stuff', 'ready', 'thank', 'god', 'iphone']",c o n v e n t i o n   c e n t e r   g e t t i n g   s t u f f   r e a d y   t h a n k   g o d   i p h o n e
1.0,apple,almost convinced time iphone couesy one wa blackberry,"['almost', 'convinced', 'time', 'iphone', 'couesy', 'one', 'wa', 'blackberry']",a l m o s t   c o n v i n c e d   t i m e   i p h o n e   c o u e s y   o n e   w a   b l a c k b e r r y
1.0,apple,ipad envy couldnt greater waaaaaa,"['ipad', 'envy', 'couldnt', 'greater', 'waaaaaa']",i p a d   e n v y   c o u l d n t   g r e a t e r   w a a a a a a
1.0,apple,heading quotyour mom ipad designing boomersquot hope fun,"['heading', 'quotyour', 'mom', 'ipad', 'designing', 'boomersquot', 'hope', 'fun']",h e a d i n g   q u o t y o u r   m o m   i p a d   d e s i g n i n g   b o o m e r s q u o t   h o p e   f u n
1.0,apple,heading later week sure download iphone ipod touch know whats hot whats,"['heading', 'later', 'week', 'sure', 'download', 'iphone', 'ipod', 'touch', 'know', 'whats', 'hot', 'whats']",h e a d i n g   l a t e r   w e e k   s u r e   d o w n l o a d   i p h o n e   i p o d   t o u c h   k n o w   w h a t s   h o t   w h a t s
1.0,apple,willing admit im tiny bit jealous bound temperatures high 20s apple pop ipad whats love,"['willing', 'admit', 'im', 'tiny', 'bit', 'jealous', 'bound', 'temperature', 'high', '20', 'apple', 'pop', 'ipad', 'whats', 'love']",w i l l i n g   a d m i t   i m   t i n y   b i t   j e a l o u s   b o u n d   t e m p e r a t u r e s   h i g h   2 0 s   a p p l e   p o p   i p a d   w h a t s   l o v e
1.0,apple,hour ago apple didnt store downtown store hundreds people,"['hour', 'ago', 'apple', 'didnt', 'store', 'downtown', 'store', 'hundred', 'people']",h o u r   a g o   a p p l e   d i d n t   s t o r e   d o w n t o w n   s t o r e   h u n d r e d s   p e o p l e
1.0,apple,heading wkend love set popup store 6th amp congress deal mass geek influx ipad2 release,"['heading', 'wkend', 'love', 'set', 'popup', 'store', '6th', 'amp', 'congress', 'deal', 'mass', 'geek', 'influx', 'ipad', '2', 'release']",h e a d i n g   w k e n d   l o v e   s e t   p o p u p   s t o r e   6 t h   a m p   c o n g r e s s   d e a l   m a s s   g e e k   i n f l u x   i p a d 2   r e l e a s e
1.0,apple,heading guide free limited time,"['heading', 'guide', 'free', 'limited', 'time']",h e a d i n g   g u i d e   f r e e   l i m i t e d   t i m e
1.0,apple,tried buy ipad week apple store every time go sold one want,"['tried', 'buy', 'ipad', 'week', 'apple', 'store', 'every', 'time', 'go', 'sold', 'one', 'want']",t r i e d   b u y   i p a d   w e e k   a p p l e   s t o r e   e v e r y   t i m e   g o   s o l d   o n e   w a n t
1.0,apple,4g connectivity iphone sma phones joe berry,"['4g', 'connectivity', 'iphone', 'sma', 'phone', 'joe', 'berry']",4 g   c o n n e c t i v i t y   i p h o n e   s m a   p h o n e s   j o e   b e r r y
1.0,apple,need get ipad apple opening temp store downtown ipad launch bitlyg03mzb via,"['need', 'get', 'ipad', 'apple', 'opening', 'temp', 'store', 'downtown', 'ipad', 'launch', 'bitlyg', '03mzb', 'via']",n e e d   g e t   i p a d   a p p l e   o p e n i n g   t e m p   s t o r e   d o w n t o w n   i p a d   l a u n c h   b i t l y g 0 3 m z b   v i a
-1.0,apple,decided go la instead atampt iphone would useful brick,"['decided', 'go', 'la', 'instead', 'atampt', 'iphone', 'would', 'useful', 'brick']",d e c i d e d   g o   l a   i n s t e a d   a t a m p t   i p h o n e   w o u l d   u s e f u l   b r i c k
1.0,apple,feeling inspired coming apple tved social network,"['feeling', 'inspired', 'coming', 'apple', 'tved', 'social', 'network']",f e e l i n g   i n s p i r e d   c o m i n g   a p p l e   t v e d   s o c i a l   n e t w o r k
-1.0,apple,heading ipad design headaches hilton salon j,"['heading', 'ipad', 'design', 'headache', 'hilton', 'salon', 'j']",h e a d i n g   i p a d   d e s i g n   h e a d a c h e s   h i l t o n   s a l o n   j
1.0,both,curious know devs thinking ref iphone vs android development buzz still seems favour iphone year,"['curious', 'know', 'devs', 'thinking', 'ref', 'iphone', 'v', 'android', 'development', 'buzz', 'still', 'seems', 'favour', 'iphone', 'year']",c u r i o u s   k n o w   d e v s   t h i n k i n g   r e f   i p h o n e   v s   a n d r o i d   d e v e l o p m e n t   b u z z   s t i l l   s e e m s   f a v o u r   i p h o n e   y e a r
1.0,apple,excited meet team way apple store go download app youre,"['excited', 'meet', 'team', 'way', 'apple', 'store', 'go', 'download', 'app', 'youre']",e x c i t e d   m e e t   t e a m   w a y   a p p l e   s t o r e   g o   d o w n l o a d   a p p   y o u r e
-1.0,apple,iphone old schedule app oh noes,"['iphone', 'old', 'schedule', 'app', 'oh', 'no']",i p h o n e   o l d   s c h e d u l e   a p p   o h   n o e s
1.0,apple,pleased see josh clark featured clients ipad design presentation,"['pleased', 'see', 'josh', 'clark', 'featured', 'client', 'ipad', 'design', 'presentation']",p l e a s e d   s e e   j o s h   c l a r k   f e a t u r e d   c l i e n t s   i p a d   d e s i g n   p r e s e n t a t i o n
1.0,apple,sure stop booth today show one games running ipad could get free gift,"['sure', 'stop', 'booth', 'today', 'show', 'one', 'game', 'running', 'ipad', 'could', 'get', 'free', 'gift']",s u r e   s t o p   b o o t h   t o d a y   s h o w   o n e   g a m e s   r u n n i n g   i p a d   c o u l d   g e t   f r e e   g i f t
